hotel_name,reg,state,types,cus_name,phone_no,emel,customer_rating,membership,payment_method,resv_status,meal,assgn_room,cus_seg,room_type,adult,(child),dis_channel,price,nights,package_,gross,disc,disc_amt,sales,dep,d_s,arrival_date,depature_date,ADR,Sales Person,pos,comm_pay,customer_review
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,David Chambers,351030200388,David_C@comcast.net,5,Gold,Credit Card,Check0Out,BB,E,Family,Deluxe Room,2,2,Direct,650,12,960,7.800,5%,390,8.370,300,Refunded,19/6/2024,1/7/2024,"83,4",Amy,Sales Executive,20,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Teresa Clements,113071507518,Teresa.Clements@protonmail.com,3,Platinum,Cash,Check0Out,BB,E,Corporate,Single Room,1,0,Booking.com,550,8,160,4.400,10%,440,4.120,300,Refunded,2/4/2024,10/4/2024,"52,68",Derek,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Sergio Davis,922043204437,Sergio_Davis75@mail.com,5,Gold,Credit Card,Check0Out,BB,D,Individual,Studio,3,0,Direct,1.650,6,360,9.900,5%,495,9.765,300,Refunded,13/7/2024,19/7/2024,"54,9",Leo,Sales Manager,25,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Brad Knight,852014805021,BradKnight@outlook.com,3,Gold,Online Transfer,Check0Out,BB,E,Corporate,Single Room,1,0,Direct,550,13,260,7.150,5%,358,7.053,300,Refunded,22/8/2024,4/9/2024,"85,72",Derek,Sales Executive,15,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Dana Anderson,339083109889,Anderson_Dana@aol.com,4,Gold,Cash,Check0Out,BB,H,Family,Deluxe Room,1,2,Direct,650,6,360,3.900,5%,195,4.065,300,Refunded,16/5/2024,22/5/2024,"42,67",Derek,Sales Executive,20,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Michael Malone,140080707639,Michael_M@yahoo.com,2,Platinum,Credit Card,Check0Out,BB,E,Corporate,Studio,3,0,Booking.com,1.650,5,300,8.250,10%,825,7.725,300,Refunded,5/2/2024,10/2/2024,"87,75",Leo,Sales Manager,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,April Pena,946071603303,April_P@protonmail.com,3,Gold,Cash,Check0Out,HB,E,Corporate,Deluxe Room,2,0,Booking.com,650,14,560,9.100,5%,455,9.205,300,Refunded,13/9/2024,27/9/2024,114,Amy,Sales Executive,20,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Jennifer Hernandez,294041104865,Jennifer.Hernandez@yandex.com,5,Platinum,Online Transfer,Check0Out,BB,E,Individual,Studio,3,0,Booking.com,1.650,5,300,8.250,10%,825,7.725,300,Refunded,12/9/2024,17/9/2024,"87,75",Amy,Sales Executive,25,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Tracy Hogan,274097000451,TracyHogan@zoho.com,2,Gold,Credit Card,Check0Out,BB,D,Family,Studio,3,1,Agoda,1.650,15,1.200,24.750,5%,1.238,24.713,300,Refunded,15/9/2024,30/9/2024,"85,75",Leo,Sales Manager,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Jeffrey Mcbride,390086607990,JeffreyMcbride@yandex.com,2,Gold,Credit Card,Check0Out,BB,E,Individual,Studio,3,0,Agoda,1.650,11,660,18.150,5%,908,17.903,300,Refunded,24/6/2024,5/7/2024,"76,5",Derek,Sales Executive,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Paul Miller,533074305136,Miller.Paul@aol.com,2,Gold,Online Transfer,Check0Out,BB,I,Corporate,Single Room,1,0,Booking.com,550,11,220,6.050,5%,303,5.968,300,Refunded,29/5/2024,9/6/2024,0,Derek,Sales Executive,15,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Tina Johnson,180084706200,Tina_J@protonmail.com,3,Platinum,Online Transfer,Check0Out,BB,A,Corporate,Single Room,1,0,Direct,550,15,300,8.250,10%,825,7.725,300,Refunded,12/9/2024,27/9/2024,85,Derek,Sales Executive,15,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Amanda Harris,912063508531,Amanda_H@xfinity.com,5,Gold,Online Transfer,Check0Out,BB,D,Family,Deluxe Room,2,2,Direct,650,2,160,1.300,5%,65,1.395,300,Refunded,29/3/2024,31/3/2024,73,Leo,Sales Manager,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Jimmy Walker,162013600012,Walker_Jimmy@verizon.com,2,Platinum,Cash,Check0Out,Undefined,A,Corporate,Studio,3,0,Direct,1.650,14,840,23.100,10%,2.310,21.630,300,Refunded,14/8/2024,28/8/2024,84,Leo,Sales Manager,25,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Michael Kline,825087102162,Kline.Michael@zoho.com,4,Platinum,Credit Card,Check0Out,Undefined,A,Corporate,Deluxe Room,2,0,Direct,650,10,400,6.500,10%,650,6.250,300,Refunded,3/9/2024,13/9/2024,84,Leo,Sales Manager,20,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Angela Mosley,247026006279,Angela_M@gmail.com,5,Platinum,Credit Card,Check0Out,Undefined,A,Individual,Studio,3,0,Direct,1.650,5,300,8.250,10%,825,7.725,300,Refunded,8/1/2024,13/1/2024,84,Derek,Sales Executive,25,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Francisco Baxter,801075702148,Francisco.B@protonmail.com,4,Platinum,Online Transfer,Check0Out,Undefined,C,Family,Studio,3,1,Booking.com,1.650,4,320,6.600,10%,660,6.260,300,Refunded,12/4/2024,16/4/2024,"113,4",Derek,Sales Executive,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Colton Velasquez,205009300569,Colton.Velasquez@yandex.com,3,Gold,Online Transfer,Check0Out,BB,A,Corporate,Deluxe Room,2,0,Direct,650,13,520,8.450,5%,423,8.548,300,Refunded,5/11/2024,18/11/2024,56,Amy,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Lisa Wilcox,313005806875,Lisa_W51@att.com,2,Gold,Cash,Check0Out,Undefined,A,Family,Studio,3,0,Agoda,1.650,8,480,13.200,5%,660,13.020,300,Refunded,13/7/2024,21/7/2024,84,Leo,Sales Manager,25,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Roberto Richardson,579096903231,RobertoRichardson@yandex.com,4,Platinum,Online Transfer,Check0Out,Undefined,A,Corporate,Deluxe Room,2,0,Booking.com,650,9,360,5.850,10%,585,5.625,300,Refunded,21/3/2024,30/3/2024,84,Derek,Sales Executive,20,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Ann Green,726095106148,AnnGreen20@comcast.net,3,Gold,Cash,Check0Out,Undefined,A,Individual,Deluxe Room,2,2,Booking.com,650,15,1.200,9.750,5%,488,10.463,300,Refunded,3/3/2024,18/3/2024,84,Leo,Sales Manager,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Matthew Harris,206061206469,Matthew_H@aol.com,4,Platinum,Online Transfer,Check0Out,Undefined,A,Corporate,Single Room,1,0,Agoda,550,16,320,8.800,10%,880,8.240,300,Refunded,5/7/2024,21/7/2024,62,Derek,Sales Executive,15,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Noah Mason,956041907208,Noah_M39@verizon.com,3,Platinum,Credit Card,Check0Out,Undefined,A,Individual,Studio,3,0,Agoda,1.650,16,960,26.400,10%,2.640,24.720,300,Refunded,9/2/2024,25/2/2024,0,Amy,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Joe Rodriguez,889097308421,JoeRodriguez@verizon.com,3,Gold,Online Transfer,Check0Out,BB,E,Corporate,Deluxe Room,2,0,Agoda,650,14,560,9.100,5%,455,9.205,300,Refunded,14/7/2024,28/7/2024,"77,4",Derek,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Kelsey Sullivan,421070105821,Kelsey_S@xfinity.com,2,Platinum,Credit Card,Check0Out,BB,D,Family,Studio,3,1,Agoda,1.650,16,1.280,26.400,10%,2.640,25.040,300,Refunded,11/3/2024,27/3/2024,81,Leo,Sales Manager,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Heather Johnson DDS,528024605023,Heather.D@comcast.net,5,Platinum,Credit Card,Check0Out,BB,H,Corporate,Single Room,1,0,Agoda,550,11,220,6.050,10%,605,5.665,300,Refunded,12/8/2024,23/8/2024,125,Amy,Sales Executive,15,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,James Cannon,688011307172,James.Cannon@protonmail.com,3,Platinum,Cash,Check0Out,BB,A,Corporate,Single Room,1,0,Agoda,550,4,80,2.200,10%,220,2.060,300,Refunded,31/5/2024,4/6/2024,"42,3",Leo,Sales Manager,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Jeffrey Wilson,384043604417,Jeffrey_W@xfinity.com,3,Platinum,Credit Card,Check0Out,Undefined,A,Corporate,Studio,3,0,Booking.com,1.650,1,60,1.650,10%,165,1.545,300,Refunded,7/4/2024,8/4/2024,84,Derek,Sales Executive,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Robert Dawson,722059303118,Dawson.Robert73@aol.com,2,Platinum,Credit Card,Check0Out,Undefined,A,Family,Studio,3,1,Direct,1.650,2,160,3.300,10%,330,3.130,300,Refunded,18/1/2024,20/1/2024,84,Amy,Sales Executive,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Chad Ramirez,430063607491,Chad_R@yahoo.com,4,Platinum,Cash,Check0Out,Undefined,A,Corporate,Deluxe Room,2,0,Booking.com,650,8,320,5.200,10%,520,5.000,300,Refunded,2/1/2024,10/1/2024,84,Amy,Sales Executive,20,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Julie Stewart,469035107607,Julie_Stewart22@xfinity.com,4,Gold,Cash,Check0Out,Undefined,A,Family,Studio,3,0,Agoda,1.650,6,360,9.900,5%,495,9.765,300,Refunded,10/11/2024,16/11/2024,84,Leo,Sales Manager,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Jamie Carter,184093700978,Jamie_C33@hotmail.com,4,Platinum,Cash,Check0Out,FB,A,Individual,Studio,3,0,Agoda,1.650,6,360,9.900,10%,990,9.270,300,Refunded,27/6/2024,3/7/2024,46,Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Laura Williams,925058901659,LWilliams@zoho.com,4,Gold,Online Transfer,Check0Out,Undefined,A,Family,Deluxe Room,1,2,Agoda,650,11,660,7.150,5%,358,7.453,300,Refunded,25/2/2024,7/3/2024,84,Derek,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Daniel Turner,189024608008,Daniel.T15@mail.com,3,Gold,Cash,Check0Out,Undefined,C,Corporate,Deluxe Room,2,0,Booking.com,650,8,320,5.200,5%,260,5.260,300,Refunded,11/11/2024,19/11/2024,42,Derek,Sales Executive,20,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Samantha Santos,778096804216,Samantha_S@comcast.net,3,Gold,Credit Card,Check0Out,Undefined,C,Family,Studio,3,0,Booking.com,1.650,8,480,13.200,5%,660,13.020,300,Refunded,13/11/2024,21/11/2024,"113,4",Derek,Sales Executive,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Jeffrey Benson,110006900850,JBenson@yahoo.com,2,Platinum,Credit Card,Check0Out,HB,C,Individual,Single Room,1,0,Agoda,550,4,80,2.200,10%,220,2.060,300,Refunded,10/12/2024,14/12/2024,91,Amy,Sales Executive,15,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Cathy Collier,295072007404,Collier_Cathy@verizon.com,5,Gold,Cash,Check0Out,Undefined,A,Family,Studio,3,1,Booking.com,1.650,11,880,18.150,5%,908,18.123,300,Refunded,8/4/2024,19/4/2024,84,Amy,Sales Executive,25,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Alex Lynch,150078406209,Lynch.Alex@mail.com,4,Gold,Cash,Check0Out,Undefined,A,Individual,Single Room,1,0,Booking.com,550,16,320,8.800,5%,440,8.680,300,Refunded,26/10/2024,11/11/2024,84,Leo,Sales Manager,15,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Gloria Padilla,307025505598,Gloria_Padilla@outlook.com,4,Platinum,Credit Card,Check0Out,Undefined,A,Corporate,Studio,3,0,Booking.com,1.650,5,300,8.250,10%,825,7.725,300,Refunded,19/9/2024,24/9/2024,84,Leo,Sales Manager,25,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Laurie Wright,291062905339,Wright_Laurie45@verizon.com,2,Gold,Credit Card,Check0Out,BB,G,Individual,Deluxe Room,2,0,Booking.com,650,12,480,7.800,5%,390,7.890,300,Refunded,10/10/2024,22/10/2024,115,Derek,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,David Powers,755044308081,David.P@aol.com,5,Platinum,Cash,Check0Out,BB,C,Family,Royal Suite,3,2,Booking.com,1.800,1,100,1.800,10%,180,1.720,300,Refunded,28/6/2024,29/6/2024,95,Derek,Sales Executive,30,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Angela Greene,446097806828,Angela_G@hotmail.com,3,Gold,Cash,Check0Out,BB,E,Individual,Studio,3,0,Direct,1.650,16,960,26.400,5%,1.320,26.040,300,Refunded,15/9/2024,1/10/2024,95,Leo,Sales Manager,25,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Julia Black,643078406062,Julia.B@att.com,4,Platinum,Credit Card,Check0Out,Undefined,A,Family,Studio,3,0,Direct,1.650,7,420,11.550,10%,1.155,10.815,300,Refunded,10/3/2024,17/3/2024,84,Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Christine Thomas,567025805525,Thomas_Christine23@xfinity.com,4,Gold,Credit Card,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Direct,650,15,600,9.750,5%,488,9.863,300,Refunded,26/4/2024,11/5/2024,84,Derek,Sales Executive,20,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Megan Scott,407090100383,Scott_Megan@verizon.com,4,Platinum,Cash,Check0Out,Undefined,A,Individual,Deluxe Room,1,2,Direct,650,10,600,6.500,10%,650,6.450,300,Refunded,13/1/2024,23/1/2024,84,Derek,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Susan Brown,611039009035,Susan.B97@yandex.com,3,Gold,Cash,Check0Out,Undefined,A,Corporate,Studio,3,0,Booking.com,1.650,15,900,24.750,5%,1.238,24.413,300,Refunded,30/6/2024,15/7/2024,84,Leo,Sales Manager,25,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Shannon Carson,182044108611,Shannon.C@zoho.com,4,Platinum,Online Transfer,Check0Out,Undefined,A,Individual,Studio,3,0,Direct,1.650,7,420,11.550,10%,1.155,10.815,300,Refunded,18/10/2024,25/10/2024,84,Leo,Sales Manager,25,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Donna Graham,129092209981,Donna_Graham@mail.com,4,Platinum,Cash,Check0Out,Undefined,A,Individual,Single Room,1,0,Direct,550,13,260,7.150,10%,715,6.695,300,Refunded,2/7/2024,15/7/2024,84,Leo,Sales Manager,15,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Jason Harris,180039605303,Jason_H@zoho.com,5,Gold,Credit Card,Check0Out,Undefined,A,Individual,Royal Suite,3,2,Booking.com,1.800,11,1.100,19.800,5%,990,19.910,300,Refunded,8/5/2024,19/5/2024,84,Derek,Sales Executive,30,Excellent
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Diana Schwartz,479083003411,Schwartz_Diana@protonmail.com,2,Platinum,Cash,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Agoda,650,8,320,5.200,10%,520,5.000,300,Refunded,21/1/2024,29/1/2024,84,Derek,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Erica Hester,347035609708,Erica.Hester@aol.com,3,Platinum,Online Transfer,Check0Out,BB,D,Individual,Single Room,1,0,Booking.com,550,15,300,8.250,10%,825,7.725,300,Refunded,20/9/2024,5/10/2024,92,Leo,Sales Manager,15,Good
"Lexis Suites, Penang",North,Penang,City Hotel,John Bennett DDS,977080005797,DDS.John68@att.com,2,Platinum,Online Transfer,Check0Out,BB,G,Individual,Deluxe Room,2,0,Agoda,650,3,120,1.950,10%,195,1.875,300,Refunded,5/7/2024,8/7/2024,110,Amy,Sales Executive,20,Poor
"Lexis Suites, Penang",North,Penang,City Hotel,Susan Cooper,183038608299,Susan_C@protonmail.com,4,Gold,Credit Card,Check0Out,Undefined,A,Family,Studio,3,1,Booking.com,1.650,16,1.280,26.400,5%,1.320,26.360,300,Refunded,21/3/2024,6/4/2024,84,Derek,Sales Executive,25,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Amy Smith,539089309807,Amy.Smith@mail.com,2,Gold,Cash,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Direct,650,3,120,1.950,5%,98,1.973,300,Refunded,16/3/2024,19/3/2024,84,Leo,Sales Manager,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Teresa Griffin,840006601770,Teresa_Griffin23@mail.com,5,Platinum,Credit Card,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Booking.com,650,5,200,3.250,10%,325,3.125,300,Refunded,6/12/2024,11/12/2024,21,Leo,Sales Manager,20,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Arthur Payne,422019007111,APayne14@yandex.com,5,Gold,Online Transfer,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Agoda,650,10,400,6.500,5%,325,6.575,300,Refunded,15/5/2024,25/5/2024,84,Derek,Sales Executive,20,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Mark Kelly,780050305387,Mark.K@xfinity.com,4,Platinum,Credit Card,Check0Out,Undefined,A,Individual,Deluxe Room,2,1,Agoda,650,9,540,5.850,10%,585,5.805,300,Refunded,5/1/2024,14/1/2024,84,Amy,Sales Executive,20,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Lindsey Marks,580057304705,Lindsey_M@hotmail.com,2,Platinum,Cash,Check0Out,Undefined,A,Individual,Studio,3,0,Agoda,1.650,16,960,26.400,10%,2.640,24.720,300,Refunded,7/12/2024,23/12/2024,84,Derek,Sales Executive,25,Poor
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Jane Boyd,130027100021,Jane.B@aol.com,3,Platinum,Credit Card,Check0Out,Undefined,A,Individual,Single Room,1,0,Agoda,550,1,20,550,10%,55,515,300,Refunded,25/10/2024,26/10/2024,84,Amy,Sales Executive,15,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Glen Riley,602001300029,Glen.Riley@zoho.com,2,Platinum,Cash,Check0Out,BB,D,Individual,Studio,3,0,Direct,1.650,13,780,21.450,10%,2.145,20.085,300,Refunded,11/9/2024,24/9/2024,81,Amy,Sales Executive,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Jeffery Allen,186020800963,Jeffery.Allen@xfinity.com,3,Gold,Credit Card,Check0Out,Undefined,A,Individual,Deluxe Room,2,2,Agoda,650,5,400,3.250,5%,163,3.488,300,Refunded,24/4/2024,29/4/2024,84,Derek,Sales Executive,20,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,John Harmon,883070809247,John.H@aol.com,5,Gold,Cash,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Agoda,650,9,360,5.850,5%,293,5.918,300,Refunded,19/9/2024,28/9/2024,84,Derek,Sales Executive,20,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Sheila Fields,512080806572,Fields.Sheila56@protonmail.com,3,Gold,Credit Card,Check0Out,Undefined,C,Individual,Single Room,1,0,Agoda,550,13,260,7.150,5%,358,7.053,300,Refunded,22/6/2024,5/7/2024,42,Derek,Sales Executive,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Amy Campbell,515005707010,ACampbell@att.com,5,Platinum,Cash,Check0Out,Undefined,C,Individual,Single Room,1,0,Direct,550,14,280,7.700,10%,770,7.210,300,Refunded,28/3/2024,11/4/2024,"113,4",Derek,Sales Executive,15,Excellent
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Karen Walters,841083608604,KarenWalters@xfinity.com,3,Gold,Cash,Check0Out,Undefined,A,Family,Royal Suite,3,2,Agoda,1.800,12,1.200,21.600,5%,1.080,21.720,300,Refunded,24/11/2024,6/12/2024,0,Amy,Sales Executive,30,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Eric Jackson,709040804868,EJackson@verizon.com,4,Gold,Credit Card,Check0Out,Undefined,A,Individual,Single Room,1,0,Agoda,550,11,220,6.050,5%,303,5.968,300,Refunded,29/4/2024,10/5/2024,84,Leo,Sales Manager,15,Very Good
"Lexis Suites, Penang",North,Penang,City Hotel,Joseph Collins,447060709109,Joseph_Collins@yahoo.com,3,Gold,Credit Card,Check0Out,Undefined,A,Individual,Single Room,1,0,Agoda,550,5,100,2.750,5%,138,2.713,300,Refunded,29/2/2024,5/3/2024,84,Derek,Sales Executive,15,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Jennifer Morrison,338076603662,JenniferMorrison@mail.com,3,Platinum,Online Transfer,Check0Out,Undefined,A,Corporate,Studio,3,0,Booking.com,1.650,11,660,18.150,10%,1.815,16.995,300,Refunded,25/11/2024,6/12/2024,84,Derek,Sales Executive,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Rhonda Martinez,389093006563,RhondaMartinez77@gmail.com,4,Gold,Online Transfer,Check0Out,BB,G,Individual,Deluxe Room,2,2,Direct,650,12,960,7.800,5%,390,8.370,300,Refunded,24/4/2024,6/5/2024,115,Amy,Sales Executive,20,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Lauren Vasquez,865079908969,Lauren.Vasquez@hotmail.com,4,Gold,Online Transfer,Check0Out,Undefined,A,Individual,Studio,3,0,Agoda,1.650,1,60,1.650,5%,83,1.628,300,Refunded,27/2/2024,28/2/2024,84,Amy,Sales Executive,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,David White,557012304917,David.W@hotmail.com,3,Gold,Online Transfer,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Booking.com,650,16,640,10.400,5%,520,10.520,300,Refunded,15/3/2024,31/3/2024,84,Leo,Sales Manager,20,Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Dakota Horton,608098104767,Horton.Dakota@comcast.net,2,Gold,Cash,Check0Out,FB,A,Individual,Studio,3,0,Booking.com,1.650,4,240,6.600,5%,330,6.510,300,Refunded,24/1/2024,28/1/2024,46,Leo,Sales Manager,25,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,David Brooks,217048308231,David_Brooks@gmail.com,3,Gold,Cash,Check0Out,BB,A,Family,Studio,3,1,Booking.com,1.650,2,160,3.300,5%,165,3.295,300,Refunded,11/7/2024,13/7/2024,56,Derek,Sales Executive,25,Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Alexis Cruz,102076700815,ACruz@gmail.com,4,Platinum,Cash,Check0Out,Undefined,A,Family,Studio,3,0,Booking.com,1.650,12,720,19.800,10%,1.980,18.540,300,Refunded,26/11/2024,8/12/2024,84,Leo,Sales Manager,25,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Daniel Smith,434025302129,Daniel_S@yahoo.com,4,Gold,Credit Card,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Direct,650,11,440,7.150,5%,358,7.233,300,Refunded,28/1/2024,8/2/2024,84,Derek,Sales Executive,20,Very Good
"Le Méridien, Sabah",East,Sabah,Resort Hotel,Roberto Chavez,118081208048,Roberto_Chavez14@xfinity.com,4,Platinum,Credit Card,Check0Out,Undefined,A,Individual,Single Room,1,0,Agoda,550,3,60,1.650,10%,165,1.545,300,Refunded,7/6/2024,10/6/2024,84,Derek,Sales Executive,15,Very Good
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Thomas Garza,644085903406,ThomasGarza@yahoo.com,2,Gold,Online Transfer,Check0Out,Undefined,A,Family,Deluxe Room,2,2,Booking.com,650,7,560,4.550,5%,228,4.883,300,Refunded,13/12/2024,20/12/2024,84,Amy,Sales Executive,20,Poor
"The Hilton, Kuala Lumpur",Central,Kuala Lumpur,City Hotel,Theresa Miller,775038609781,Theresa_Miller@verizon.com,3,Gold,Credit Card,Check0Out,Undefined,C,Individual,Deluxe Room,2,0,Agoda,650,9,360,5.850,5%,293,5.918,300,Refunded,23/12/2024,1/1/2025,"113,4",Derek,Sales Executive,20,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Andrew Swanson,751033000324,Andrew.S50@gmail.com,3,Gold,Cash,Check0Out,FB,A,Family,Studio,3,0,Booking.com,1.650,3,180,4.950,5%,248,4.883,300,Refunded,19/2/2024,22/2/2024,38,Derek,Sales Executive,25,Good
"Lexis Suites, Penang",North,Penang,City Hotel,Kristin Ramos,578060107345,KristinRamos@gmail.com,5,Platinum,Cash,Check0Out,Undefined,A,Individual,Deluxe Room,2,0,Direct,650,3,120,1.950,10%,195,1.875,300,Refunded,9/5/2024,12/5/2024,84,Leo,Sales Manager,20,Excellent
"Lexis Suites, Penang",North,Penang,City Hotel,Adam Griffin,857026701118,Adam.Griffin99@mail.com,3,Platinum,Cash,Check0Out,Undefined,A,Family,Royal Suite,3,2,Agoda,1.800,4,400,7.200,10%,720,6.880,300,Refunded,1/11/2024,5/11/2024,84,Leo,Sales Manager,30,Good
